gov_census_pid6,gov_fips_state,gov_fips_county,gov_fips_place,gov_host_county,gov_unit_name,gov_unit_type,gov_function_type,school_district_type,gov_address_street,gov_address_street2,gov_address_city,gov_address_state,gov_address_zip,gov_address_zip4,gov_website,gov_unit_name_alias
219994,41,051,,MULTNOMAH,MULTNOMAH COUNTY RURAL FIRE PROTECTION DISTRICT 30JT,Special District,LOCAL FIRE PROTECTION,,18342 NW SAUVIE ISLAND RD,,PORTLAND,OR,97231,1312,,Multnomah County Rural Fire Protection District 30Jt
239816,41,051,,MULTNOMAH,NORTHWEST OREGON ECONOMIC ALLIANCE,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 1535,,ST HELENS,OR,97051,4007,,Northwest Oregon Economic Alliance
239817,41,051,,MULTNOMAH,NORTHWEST INTERGOVERNMENTAL ENERGY SUPPLY,Special District,OTHER MULTI-FUNCTION DISTRICTS,,825 NE MULTNOMAH ST,# 1135,PORTLAND,OR,97232,2170,,Northwest Intergovernmental Energy Supply
251557,41,051,,MULTNOMAH,URBAN FLOOD SAFETY AND WATER QUALITY DISTRICT,Special District,FLOOD CONTROL,,1880 NE ELROD DRIVE,,PORTLAND,OR,97211,,HTTPS://WWW.MCDD.ORG/WHO-WE-ARE/UFSWQD/,Urban Flood Safety And Water Quality District
111760,41,053,,POLK,FIR CREST CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 494,,MONMOUTH,OR,97361,0494,,Fir Crest Cemetery Maintenance District
111761,41,053,,POLK,WEST VALLEY HOUSING AUTHORITY,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,204 SW WALNUT AVE,,DALLAS,OR,97338,1428,http://www.wvpha.org,West Valley Housing Authority
133381,41,053,,POLK,GRAND RONDE SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 61,,DALLAS,OR,97338,0061,,Grand Ronde Sanitary District
133383,41,053,,POLK,DALLAS CEMETERY DISTRICT 4,Special District,CEMETERIES,,PO BOX 512,,DALLAS,OR,97338,0512,,Dallas Cemetery District 4
133384,41,053,,POLK,SALT CREEK CEMETERY DISTRICT,Special District,CEMETERIES,,15785 HIGHWAY 22,,DALLAS,OR,97338,9377,,Salt Creek Cemetery District
155005,41,053,,POLK,SOUTHWESTERN POLK COUNTY RURAL FIRE PROTECTION DISTRICT 3,Special District,LOCAL FIRE PROTECTION,,15455 SALT CREEK ROAD,,DALLAS,OR,97338,0006,,Southwestern Polk County Rural Fire Protection District 3
155010,41,053,,POLK,POLK COUNTY RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,1800 MONMOUTH ST,,INDEPENDENCE,OR,97351,9700,http://www.polkno1.org/,Polk County Rural Fire Protection District 1
155011,41,053,,POLK,ASH CREEK WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 81,,INDEPENDENCE,OR,97351,0081,http://www.ashcreekwcd.com,Ash Creek Water Control District
155013,41,053,,POLK,PEDEE CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,12950 KINGS VALLEY HWY,,MONMOUTH,OR,97361,9525,,Pedee Cemetery Maintenance District
155014,41,053,,POLK,POLK COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,580 MAIN STREET STE A,,DALLAS,OR,97338,1911,http://www.polkswcd.org,Polk County Soil And Water Conservation District
191321,41,053,,POLK,SPRING VALLEY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 5125,,SALEM,OR,97304,0125,,Spring Valley Rural Fire Protection District
198785,41,053,,POLK,ROCK CREEK WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 123,,GRAND RONDE,OR,97347,0123,,Rock Creek Water District
207110,41,053,,POLK,HILLTOP CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 274,,INDEPENDENCE,OR,97351,0274,,Hilltop Cemetery District
239818,41,053,,POLK,MINET,Special District,MISCELLANEOUS COMMERCIAL ACTIVITIES,,405 N HOGAN RD,,MONMOUTH,OR,97361,1616,,Minet
111762,41,055,,SHERMAN,KENT WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 538,,KENT,OR,97033,0538,,Kent Water District
133385,41,055,,SHERMAN,SOUTH SHERMAN COUNTY FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 116,,GRASS VALLEY,OR,97029,0116,http://www.southshermanfire.com,South Sherman County Fire Protection District
139733,41,055,,SHERMAN,MORO RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 351,,MORO,OR,97039,0351,,Moro Rural Fire Protection District
155015,41,055,,SHERMAN,SHERMAN COUNTY HEALTH DISTRICT,Special District,HEALTH,,PO BOX 186,,MORO,OR,97039,0186,http://www.shermancountymedicalclinic.net/sherman-county-health-district.html,Sherman County Health District
155016,41,055,,SHERMAN,NORTH SHERMAN COUNTY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 121,,WASCO,OR,97065,0462,,North Sherman County Rural Fire Protection District
207111,41,055,,SHERMAN,SHERMAN COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,PO BOX 405,,MORO,OR,97039,0405,http://www.sherman.oacd.org,Sherman County Soil And Water Conservation District
111763,41,057,,TILLAMOOK,HUNT WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,2425 MCCORMICK LOOP RD,,TILLAMOOK,OR,97141,9654,,Hunt Water District
111764,41,057,,TILLAMOOK,NETARTS WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 50,,NETARTS,OR,97143,0050,,Netarts Water District
111765,41,057,,TILLAMOOK,TRASK DRAINAGE DISTRICT,Special District,DRAINAGE,,1700 MCCORMICK LOOP RD,,TILLAMOOK,OR,97141,8838,,Trask Drainage District
111766,41,057,,TILLAMOOK,BIG NESTUCCA DRAINAGE DISTRICT,Special District,DRAINAGE,,3600 JENCK RD,,CLOVERDALE,OR,97112,,,Big Nestucca Drainage District
111767,41,057,,TILLAMOOK,NEHALEM BAY HEALTH DISTRICT,Special District,HEALTH,,PO BOX 6,,WHEELER,OR,97147,0006,,Nehalem Bay Health District
111769,41,057,,TILLAMOOK,TWIN ROCKS SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 69,,ROCKAWAY,OR,97136,0069,,Twin Rocks Sanitary District
133386,41,057,,TILLAMOOK,NESTUCCA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,30710 HIGHWAY 101 S,,CLOVERDALE,OR,97112,9724,http://www.nrfpd.com,Nestucca Rural Fire Protection District
133387,41,057,,TILLAMOOK,LITTLE NESTUCCA DRAINAGE DISTRICT,Special District,DRAINAGE,,7580 REDBERG RD,,CLOVERDALE,OR,97112,9702,,Little Nestucca Drainage District
133388,41,057,,TILLAMOOK,NETARTS OCEANSIDE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 219,,NETARTS,OR,97143,0219,,Netarts Oceanside Rural Fire Protection District
133389,41,057,,TILLAMOOK,STILLWELL DRAINAGE DISTRICT,Special District,DRAINAGE,,745 3RD ST,,TILLAMOOK,OR,97141,8200,,Stillwell Drainage District
133390,41,057,,TILLAMOOK,TWIN ROCKS WATER DISTRICT,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 240,,ROCKAWAY BEACH,OR,97136,0240,,Twin Rocks Water District
133391,41,057,,TILLAMOOK,NESKOWIN REGIONAL SANITARY AUTHORITY,Special District,SEWERAGE,,PO BOX 383,,NESKOWIN,OR,97149,0383,,Neskowin Regional Sanitary Authority
133392,41,057,,TILLAMOOK,WATSECO BARVIEW WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 295,,ROCKAWAY,OR,97136,0295,,Watseco Barview Water District
133393,41,057,,TILLAMOOK,BEAVER WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 306,,CLOVERDALE,OR,97112,0306,,Beaver Water District
133394,41,057,,TILLAMOOK,NORTHWOOD WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,7645 SOLLIE SMITH RD N,,TILLAMOOK,OR,97141,9075,,Northwood Water District
155017,41,057,,TILLAMOOK,FAIRVIEW WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,403 MAROLF LOOP RD,,TILLAMOOK,OR,97141,3203,,Fairview Water District
155018,41,057,,TILLAMOOK,GARIBALDI RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 171,,GARIBALDI,OR,97118,0171,,Garibaldi Rural Fire Protection District
155019,41,057,,TILLAMOOK,LONG PRAIRIE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 331,,TILLAMOOK,OR,97141,0331,,Long Prairie Water District
155020,41,057,,TILLAMOOK,NEHALEM BAY FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,36375 HIGHWAY 101 N,,NEHALEM,OR,97131,9732,http://www.nehalembayfirerescue.org,Nehalem Bay Fire And Rescue District
155021,41,057,,TILLAMOOK,TILLAMOOK COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,4000 BLIMP BLVD,STE 200,TILLAMOOK,OR,97141,9680,https://tillamookcountyswcd.org/,Tillamook County Soil And Water Conservation District
155024,41,057,,TILLAMOOK,PORT OF TILLAMOOK BAY,Special District,OTHER MULTI-FUNCTION DISTRICTS,,4000 BLIMP BLVD,STE 100,TILLAMOOK,OR,97141,9680,http://www.potb.org,Port Of Tillamook Bay
155025,41,057,,TILLAMOOK,SOUTH PRAIRIE DRAINAGE DISTRICT,Special District,DRAINAGE,,5590 TILLAMOOK RIVER RD,,TILLAMOOK,OR,97141,9521,,South Prairie Drainage District
155026,41,057,,TILLAMOOK,SUNSET DRAINAGE DISTRICT,Special District,DRAINAGE,,14855 TIDELAND RD,,NEHALEM,OR,97131,9217,,Sunset Drainage District
155027,41,057,,TILLAMOOK,TILLAMOOK PEOPLES UTILITY DISTRICT,Special District,ELECTRIC POWER UTILITY,,PO BOX 433,,TILLAMOOK,OR,97141,0433,http://WWW.TPUD.ORG,Tillamook Peoples Utility District
155028,41,057,,TILLAMOOK,TILLAMOOK FIRE DISTRICT,Special District,LOCAL FIRE PROTECTION,,2310 4TH ST,,TILLAMOOK,OR,97141,2419,https://www.tillamookfiredistrict.com/,Tillamook Fire District
155029,41,057,,TILLAMOOK,WILSON RIVER WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,4940 SOLLIE SMITH RD N,,TILLAMOOK,OR,97141,9769,,Wilson River Water District
155030,41,057,,TILLAMOOK,TILLAMOOK COUNTY EMERGENCY COMMUNICATIONS DISTRICT,Special District,OTHER SINGLE FUNCTION DISTRICTS,,PO BOX 911,,TILLAMOOK,OR,97141,0911,http://www.tillamook911.com,Tillamook County Emergency Communications District
155033,41,057,,TILLAMOOK,NORTH SIDE BIG NESTUCCA DRAINAGE DISTRICT,Special District,DRAINAGE,,7580 REDBERG RD,,CLOVERDALE,OR,97112,9702,,North Side Big Nestucca Drainage District
155035,41,057,,TILLAMOOK,NEDONNA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 626,,ROCKAWAY,OR,97136,0626,,Nedonna Rural Fire Protection District
155036,41,057,,TILLAMOOK,CLOVERDALE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 166,,CLOVERDALE,OR,97112,0166,,Cloverdale Water District
187171,41,057,,TILLAMOOK,PORT OF NEHALEM,Special District,SEA AND INLAND PORT FACILITIES,,PO BOX 476,,NEHALEM,OR,97131,0476,,Port Of Nehalem
187172,41,057,,TILLAMOOK,OCEANSIDE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,P.O. BOX 360,,OCEANSIDE,OR,97134,0360,,Oceanside Water District
192875,41,057,,TILLAMOOK,KILCHIS RIVER WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,6105 HATHAWAY RD,,TILLAMOOK,OR,97141,7957,,Kilchis River Water District
198475,41,057,,TILLAMOOK,HEBO JOINT WATER AND SANITARY AUTHORITY,Special District,SEWERAGE AND WATER SUPPLY,,PO BOX 328,,HEBO,OR,97122,0328,,Hebo Joint Water And Sanitary Authority
198476,41,057,,TILLAMOOK,TILLAMOOK COUNTY TRANSPORTATION DISTRICT,Special District,PUBLIC MASS TRANSIT UTILITY,,3600 3RD ST,STE A,TILLAMOOK,OR,97141,2730,http://www.tillamookbus.com,Tillamook County Transportation District
198477,41,057,,TILLAMOOK,NORTH COUNTY RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 207,,NEHALEM,OR,97131,0207,http://www.ncrdnehalem.org,North County Recreation District
205245,41,057,,TILLAMOOK,THREE RIVERS RANCH ROAD DISTRICT,Special District,HIGHWAYS,,P.O.BOX 182,,HEBO,OR,97122,0182,,Three Rivers Ranch Road District
205246,41,057,,TILLAMOOK,PACIFIC CITY JOINT WATER AND SEWER AUTHORITY,Special District,SEWERAGE AND WATER SUPPLY,,PO BOX 520,,PACIFIC CITY,OR,97135,0520,,Pacific City Joint Water And Sewer Authority
205247,41,057,,TILLAMOOK,NEAH KAH NIE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,9155 NEHALEM RD,,NEHALEM,OR,97131,9723,,Neah Kah Nie Water District
207112,41,057,,TILLAMOOK,TONE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 876,,TILLAMOOK,OR,97141,0876,,Tone Water District
207113,41,057,,TILLAMOOK,NESKOWIN REGIONAL WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 823,,NESKOWIN,OR,97149,0823,,Neskowin Regional Water District
207114,41,057,,TILLAMOOK,NETARTS OCEANSIDE SANITARY DISTRICT,Special District,SEWERAGE,,1755 CAPE MEARES LOOP,,TILLAMOOK,OR,97141,8360,http://www.nosd.com,Netarts Oceanside Sanitary District
207115,41,057,,TILLAMOOK,NEHALEM BAY WASTEWATER AGENCY,Special District,SEWERAGE,,PO BOX 219,,NEHALEM,OR,97131,0219,http://www.nehalembaywastewater.org,Nehalem Bay Wastewater Agency
211830,41,057,,TILLAMOOK,PORT OF GARIBALDI,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 10,,GARIBALDI,OR,97118,0010,http://www.portofgaribaldi.org,Port Of Garibaldi
211951,41,057,,TILLAMOOK,CLOVERDALE SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 157,,CLOVERDALE,OR,97112,0157,,Cloverdale Sanitary District
218205,41,057,,TILLAMOOK,JUNO NONPROFIT WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,4775 BOQUIST RD N,,TILLAMOOK,OR,97141,7745,,Juno Nonprofit Water District
225409,41,057,,TILLAMOOK,TILLAMOOK BAY HABITAT AND ESTUARY IMPROVEMENT DISTRICT,Special District,OTHER NATURAL RESOURCES,,PO BOX 700,,TILLAMOOK,OR,97141,0700,,Tillamook Bay Habitat And Estuary Improvement District
111770,41,059,,UMATILLA,ECHO RURAL FIRE PROTECTION DISTRICT 7-403,Special District,LOCAL FIRE PROTECTION,,PO BOX 59,,ECHO,OR,97826,0059,,Echo Rural Fire Protection District 7-403
111772,41,059,,UMATILLA,MARION JACK IMPROVEMENT DISTRICT,Special District,IRRIGATION,,71498 SW LAKE DR,,PENDLETON,OR,97801,9586,http://marionjack.org/,Marion Jack Improvement District
111773,41,059,,UMATILLA,HERMISTON CEMETERY DISTRICT 8,Special District,CEMETERIES,,PO BOX 265,,HERMISTON,OR,97838,0265,,Hermiston Cemetery District 8
111774,41,059,,UMATILLA,LOWER MCKAY CREEK WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 1579,,PENDLETON,OR,97801,0437,,Lower Mckay Creek Water Control District
133395,41,059,,UMATILLA,MILTON FREEWATER WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,512 N MAIN ST,,MILTON FREEWATER,OR,97862,1724,,Milton Freewater Water Control District
133396,41,059,,UMATILLA,RIVERSIDE FIRE PROTECTION DISTRICT 7-406,Special District,LOCAL FIRE PROTECTION,,PO BOX 1579,,PENDLETON,OR,97801,0437,,Riverside Fire Protection District 7-406
133397,41,059,,UMATILLA,WESTON CEMETERY MAINTENANCE DISTRICT 2,Special District,CEMETERIES,,PO BOX 361,,WESTON,OR,97886,0361,,Weston Cemetery Maintenance District 2
133398,41,059,,UMATILLA,HERMISTON IRRIGATION DISTRICT,Special District,IRRIGATION,,366 E HURLBURT AVE,,HERMISTON,OR,97838,2445,http://www.hermistonid.org,Hermiston Irrigation District
133399,41,059,,UMATILLA,WESTLAND IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 944,,HERMISTON,OR,97838,0944,,Westland Irrigation District
133400,41,059,,UMATILLA,BIRCH CREEK WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 143,,PILOT ROCK,OR,97868,0143,,Birch Creek Water Control District
133402,41,059,,UMATILLA,LOWER MCKAY CREEK RURAL FIRE PROTECTION DISTRICT 7-409,Special District,LOCAL FIRE PROTECTION,,PO BOX 1579,,PENDLETON,OR,97801,0437,,Lower Mckay Creek Rural Fire Protection District 7-409
133403,41,059,,UMATILLA,UMATILLA RIVER WATER CONTROL DISTRICT 2,Special District,IRRIGATION,,PO BOX 700,,STANFIELD,OR,97875,0700,,Umatilla River Water Control District 2
155038,41,059,,UMATILLA,ATHENA CEMETERY MAINTENANCE DISTRICT 1,Special District,CEMETERIES,,PO BOX 599,,ATHENA,OR,97813,0599,,Athena Cemetery Maintenance District 1
155039,41,059,,UMATILLA,EAST UMATILLA COUNTY CHEMICAL CONTROL DISTRICT,Special District,OTHER NATURAL RESOURCES,,52919 COUNTY RD,,MILTON FREEWATER,OR,97862,6910,,East Umatilla County Chemical Control District
155040,41,059,,UMATILLA,UMATILLA COUNTY FIRE DISTRICT #1,Special District,LOCAL FIRE PROTECTION,,320 S 1ST STREET,,HERMISTON,OR,97838,2360,WWW.UCFD1.COM,Umatilla County Fire District #1
155041,41,059,,UMATILLA,UMATILLA COUNTY HOUSING AUTHORITY,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,PO BOX 107,,HERMISTON,OR,97838,0107,http://www.umatillacountyha.org,Umatilla County Housing Authority
155042,41,059,,UMATILLA,PILOT ROCK RURAL FIRE PROTECTION DISTRICT 7-401,Special District,LOCAL FIRE PROTECTION,,PO BOX 877,,PILOT ROCK,OR,97868,0877,,Pilot Rock Rural Fire Protection District 7-401
155043,41,059,,UMATILLA,TEEL IRRIGATION DISTRICT,Special District,IRRIGATION,,32327 OREGON TRAIL RD,,ECHO,OR,97826,9001,,Teel Irrigation District
155044,41,059,,UMATILLA,UMATILLA HOSPITAL DISTRICT,Special District,HEALTH,,PO BOX 1740,,UMATILLA,OR,97882,1740,,Umatilla Hospital District
155045,41,059,,UMATILLA,WESTON ATHENA MEMORIAL HALL PARK AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 535,,WESTON,OR,97886,0535,,Weston Athena Memorial Hall Park And Recreation District
155048,41,059,,UMATILLA,STANFIELD IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 416,,STANFIELD,OR,97875,0416,,Stanfield Irrigation District
155049,41,059,,UMATILLA,PILOT ROCK PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 568,,PILOT ROCK,OR,97868,0568,,Pilot Rock Parks And Recreation District
155050,41,059,,UMATILLA,MILTON FREEWATER CEMETERY MAINTENANCE DISTRICT 3,Special District,CEMETERIES,,512 N MAIN ST,,MILTON FREEWATER,OR,97862,1726,,Milton Freewater Cemetery Maintenance District 3
155051,41,059,,UMATILLA,UMATILLA RURAL FIRE PROTECTION DISTRICT 7-405,Special District,LOCAL FIRE PROTECTION,,PO BOX 456,,UMATILLA,OR,97882,0456,http://www.umatillafire.org,Umatilla Rural Fire Protection District 7-405
155053,41,059,,UMATILLA,UMATILLA COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,1 SW NYE AVE,STE 130,PENDLETON,OR,97801,4121,http://www.umatillacountyswcd.com,Umatilla County Soil And Water Conservation District
155055,41,059,,UMATILLA,HELIX PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 382,,HELIX,OR,97835,0382,,Helix Parks And Recreation District
155057,41,059,,UMATILLA,PILOT ROCK CEMETERY MAINTENANCE DISTRICT 5,Special District,CEMETERIES,,PO BOX 119,,PILOT ROCK,OR,97868,0119,,Pilot Rock Cemetery Maintenance District 5
155058,41,059,,UMATILLA,STANFIELD CEMETERY MAINTENANCE DISTRICT 6,Special District,CEMETERIES,,PO BOX 428,,STANFIELD,OR,97875,0428,,Stanfield Cemetery Maintenance District 6
155060,41,059,,UMATILLA,MCKAY DAM RURAL FIRE PROTECTION DISTRICT 7-410,Special District,LOCAL FIRE PROTECTION,,PO BOX 1579,,PENDLETON,OR,97801,0500,,Mckay Dam Rural Fire Protection District 7-410
155061,41,059,,UMATILLA,RIVERSIDE MISSION WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 1579,,PENDLETON,OR,97801,0437,,Riverside Mission Water Control District
187173,41,059,,UMATILLA,HELIX CEMETERY DISTRICT 4,Special District,CEMETERIES,,PO BOX 321,,HELIX,OR,97835,0321,,Helix Cemetery District 4
191323,41,059,,UMATILLA,RIETH WATER SUPPLY DISTRICT,Special District,WATER SUPPLY UTILITY,,73755 HILL ST,,PENDLETON,OR,97801,9367,,Rieth Water Supply District
202453,41,059,,UMATILLA,ECHO CEMETERY DISTRICT 7,Special District,CEMETERIES,,PO BOX 333,,ECHO,OR,97826,0333,,Echo Cemetery District 7
205248,41,059,,UMATILLA,UMATILLA COUNTY SPECIAL LIBRARY DISTRICT,Special District,LIBRARIES,,P.O. BOX 1689,,PENDLETON,OR,97801,0530,http://www.ucsld.org,Umatilla County Special Library District
207116,41,059,,UMATILLA,PORT OF UMATILLA,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 879,,UMATILLA,OR,97882,0879,http://WWW.PORTOFUMATILLA.COM,Port Of Umatilla
214755,41,059,,UMATILLA,WALLA WALLA RIVER IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 248,,MILTON FREEWATER,OR,97862,0248,http://www.wwrid.com,Walla Walla River Irrigation District
249084,41,059,,UMATILLA,UMATILLA MORROW RADIO AND DATA DISTRICT,Special District,OTHER SINGLE FUNCTION DISTRICTS,,4700 NW PIONEER PLACE,,PENDELTON,OR,97801,,www.umrdd.org,Umatilla Morrow Radio And Data District
249453,41,059,,UMATILLA,EAST UMATILLA FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 411,,WESTON,OR,97886,,www.eastumatillafirerescue.com,East Umatilla Fire And Rescue District
249975,41,059,,UMATILLA,EAST IMPROVEMENT DISTRICT,Special District,IRRIGATION,,495 EAST MAIN ST,,HERMISTON,OR,97838,,,East Improvement District
249985,41,059,,UMATILLA,MILTON-FREEWATER AMBULANCE SERVICE AREA HEALTH DISTRICT,Special District,HEALTH,,311 SW 6TH AVE,,MILTON FREEWATER,OR,97862,,,Milton-Freewater Ambulance Service Area Health District
249986,41,059,,UMATILLA,RIETH SANITARY DISTRICT,Special District,SEWERAGE,,73755 HILL ST,,PENDLETON,OR,97801,,,Rieth Sanitary District
111775,41,061,,UNION,ELGIN CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 976,,ELGIN,OR,97827,0976,,Elgin Cemetery Maintenance District
111776,41,061,,UNION,LA GRANDE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,10200 S MCALISTER RD,,LA GRANDE,OR,97850,8461,,La Grande Rural Fire Protection District
133404,41,061,,UNION,COVE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 206,,COVE,OR,97824,0206,,Cove Rural Fire Protection District
133406,41,061,,UNION,LA GRANDE CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 362,,LA GRANDE,OR,97850,0362,,La Grande Cemetery District
133407,41,061,,UNION,UNION CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 707,,UNION,OR,97883,0707,,Union Cemetery Maintenance District
133408,41,061,,UNION,ELGIN RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 431,,ELGIN,OR,97827,0431,,Elgin Rural Fire Protection District
133409,41,061,,UNION,POWDER VALLEY WATER CONTROL DISTRICT,Special District,NATURAL RESOURCES AND WATER SUPPLY,,PO BOX 189,,NORTH POWDER,OR,97867,0189,,Powder Valley Water Control District
